text,misogynous
vabbe' ma che cazzo di foto e' questa???poi dite che non dobbiamo chiamarvi con il vostro vero  nome di battesimo ...grandissime troie!ora attaccattemi che poi nell'immediato vi attacco io al muro idiotei!!! url,1
porca puttana yoo youngjae riempimi di pugni url,0
mention1 shut up bitch no one fucking likes you! suck start a shotgun worthless cunt,1
worldcup blog for teens who want to join the men's rights movement to cancel feminist bullit. url,0
no one gives less fucks than a man walking around with a wedding ring on.... he's already given up on life,0
i put the age in savage cause i'm old af,0
mention1 are you using many added assetsbuildingsprops or just mostly mods? my 16gb of ram gets chewed up currently by it,0
shoutout to the kid(s) who wrote on the dirt on my car saying i was a bitch and a whore :))),0
is it really indecent exposure if you have a magnificent penis? i thinks it's pretty decent exposure,0
schifosi rotti in culo.. mai vista una squadra così culona come il milan oggi mai,0
mention1 mention2 e di quella culona della sindaca di barcellona,1
mention1 vera puttanona,1
mention1 te lo infilerei nel culo facendoti sentire le mie palle che sbattono sulla figa!,1
culona non raccontare balle ancora ....un tedesco ???? puzza e come se puzzza !!!,1
mention1 tu invece verrai ricordata per la faccia da troia che hai,1
harrystylesliveontourbologna l'esperienza più bella della mia vita. porca puttana,0
mention1 where were all these people when ram setu was to be destroyed. where were you when your coalition partner karunanidhi commented on sri ram,0
before i rip you a new asshole vs after url,1
"sorry bitch ill be a whore any damn day over that shit, gtfoh url",1
biondina tettona con belle coscione tutta da scopare url url,1
womenagainstfeminism somebodytotris menshealth the feminists are running scared. men are fighting feminism. url,1
when men leave dumb comments thinking it's gonna hurt my feelings url,0
"doveva essere un porca puttana ma già rischiavo così, comunque dovrei ricordarmelo",0
"i'm just sitting on the train, have a hard dick and would like to wank a horny girl on the big tits ",1
when i think about all the people that hate me url,0
gesù cristo no porca puttana no url,0
fuck the bitch that works at bk. she wouldnt take my order stupid cunt.,1
mention1 in effetti un po culona,1
her- what's for dinner me- url,0
mention1 che bel pezzo di figa...un po troppo vestita!!!?,1
"vabè la malattia dei tifosi"" di inter , milan napoli si sa che si chiama juventus....poi quando un comico è in crisi di ascolti... benatia url",0
"mention1 yes, chaque chose a son temp. not all men for today are trash except the stupid ones",0
mention1 musika you are a awful person. you or skank want to be ugly ho i don't know what the fuck you're wearing lhhhreunion,1
james toback: anyone who says he lured women with film roles is a lying cocksucker or cunt url url,0
ma porca troia rino ti voglio bene vi volete levare dalle palle e far segnare il napoli o no? a che cazzo serve questo pareggio di merda dai mannaggia tutt cos mannaggia milannapoli,0
mention1 mention2 cioè.....di marghera...marocchino e gobbo.....porca puttana che mix....poi dicono che hanno un'identità....questi non sono nemmeno rom i gobbi so oriundi....,0
rt mention1 when you first start dating vs a year later url,0
"- senti un po', chi è quella con la faccia da troia che ti ha appena salutato?- amore, è una che ho conosciuto sul lavoro.- il suo o il tuo?",1
for an anon calling me a whore you should look at yourself first. if you want to call me a whore take... url,1
"porca troia che cazzo di schifo il grande fratello, sarebbe da sospendere il programma, questo non è trash, è inciviltà allo stato puro, non è ignoranza che fa ridere. non se ne salva quasi nessuno, non ha nemmeno senso tenerli lì",0
mention1 women are ridiculous lmao like bitch im 52. im sorry your crush went for a shorty ,1
"i saw a woman dressed up like a hot dog tonight. bitch, it ain't halloween yet",1
mention1 mention2 bitch shut the fuck up,1
i was called some type of whore or slut bc i was more developed. like since i was like 11 man url,0
best gift ever  url,0
"okay bitch, fuck off its not your business fall in a hole and get anal fucked by satans horn! bitch url",1
mention1 sei una troia come angeliniciao zoccoletta!!! url,1
men say women are crazy but then message them 15 times  call them a bitch  cry about being friend zoned,1
"mention1 mention2 che poi nessuno lo dice o si preoccupa..chissà che minkia ha detto buffon...immagino tipo...figlio di puttana che cazzo fai?""""",0
not all men are the same......oh wait yes they are. and yes i love my bf. and yes men are still trash. fuck you pay me bitch.,0
mention1 mention2 lol you need to slag him off some more if it makes him bang em in like that,0
rt mention1 rt if you're a cunt,1
rt mention1 ?? la boccuccia d'ora della mia moglie pompinara ?coppia lei abile pompinara io porco guardone cerchiamo giovani da far,1
io mi fidavo di lui ciecamente. è questo che mi ha fregata. porca puttana,0
girls hear you say fuckkk during sex and think her pussy fire first of all hoe im really just feeling bad for cheating on my girl,1
women are naturally lazy. this is why feminism is popular as they want privilege without responsibility. url laxy,1
"when anyone calls me about anything, ever url",0
"mention1 ma che mi vuoi morta?cazzo cami sarò vicino a te porca puttana eva, se succede io non sopravvivo.",0
mention1 bella tettona fa sognare e immaginare quello che c'è sotto,1
some girl that knew jackson from his hoe days legit crossed the room to talk to him at the party yesterday and i was legit like url,0
porca puttana!!!io sono contro questa guerra di merda!???????,0
che puttana che sei url,1
mention1 wow ma che pezzo di figa che sei,1
mention1 you can't call anyone a whore when you're taking up the ass from your father cunt.,0
"men, you want to treat women better? here's a list to start with. url notallmen feminism harassment",0
as you get ready for the black amp; gold game today here are 5 things you can say to the person next to you to make you sound like a ram fan...,0
"when it comes to rape, you can't be too careful",0
you're chip leader and your hole cards are 6h js are you taking it down?,0
mention1 pimp butters do you understand what i am saying?,0
porca puttana ermal viene ad alassio?????????????,0
girl. why these people so pressed?! callin you all kinda hos and skanks being loud and wrong!! url,0
mention1 i'm white. is there no such thing as racism against whites? url,0
"mention1 a me sembra di vedere molte cose, probabilmente non tutto, ma sul postare foto, ho una linea ed una morale che spero sia coerente sempre, e vale per tutto.adesso ho visto queste ed ho espresso un pensiero alle 2:16 porca puttana, siete polemi",0
"mia cugina, 15 anni, ho avuto la pietà di censurarla solo per il grado di parentela. ma che cazzo di caption è porca puttana guardate se devo essere imparentata con gente tanto ignorante url",0
"mention1 va benissimo, trovamene una figa con un bel culo sodo!",1
how i sleep after getting off url,0
i don't have time for you whores bitch can't you tell? i only spend time with money  that's because she pays me well,1
"mention1 datti una cazzo di regolata porca troia, ma che cazzo hai in testa, era necessario?",0
mention1 hey look its the woman who wants to get famous for crying about an ass slap. you truly are a worthless cunt.,1
and women have been labeled as hysterical loons for most how many centuries? url,0
women are stupid. they get cheated on and approach and fight the side chic. bitch who cheated on you? who? stupidity is unbelievable.,1
"cressida dick: a profile here, we profile the woman who is heading up the capital's police forc .. url",0
oi raga figa mi sono rotta la minchia di essere sempre la cazzo di sfigata di merda della situazione. indovinate chi domani non vedrà succede? io porca puttana si proprio io vaffanculo mi butto ora o aspetto?,0
"mention1 no è solo che mi mette ansia quando cha il mestruo  porca troia, vedi te se mi devo trovare lesorcista che mi guarda con gli occhi rossi e  mi fa male la schiena ",1
"ma porc puttana ma che cazzo vi urlatese vi dico smettetela cazzo, smettetela.che odio",0
mention1 ti sborro io volentieri se vuoi,1
when you wake up and your mouth is drier than the sahara desert url,0
rt mention1 mention2 cosi ti sborro,1
mention1 mention2 mention3 mention4 porca puttana... ogni volta sta storia. dimmi perché il pd dovrebbe essere meglio di fi senza la solita litania. argomenta per favore.,0
mention1 io prima di lasciarti andare al mare ti scoperei sia in figa che in culo dopo una bella leccata di figa??????,1
mention1  come on woman do your job right womensuck,1
"mention1 mention2 mention3 spesso è il correttore che te lo mette in automatico l'apostrofo, se non scrivi dalla tastiera del pc può succedere, che cazzate di post, ma poi non ho capito: una che ha basato la sua popolarità sul pubblicare scr",1
ho you voted for this mention1 url,0
fuck off you stupid fucking cunt oh my godddddddd,1
how far can you go down the rabbit hole ?,0
"rt mention1 ""you too skinny, imma hurt you"" girl  if you don't shut the fuck up and ride this dick. imma be aight. i got obamacare.""",1
"mention1 porca puttana io che ho comprato tutto al d1 mi sento estremamente preso per il culo,tutto che aggiorni gratis, il gioco che abbiamo giocato noi ormai lo chiamano versione vanilla. è completamente diverso da quello odierno. url",0
mention1 mention2 e la culona inchiavabile???,1
"mention1 i know you do, slut url",1
mention1 buongiorno tettona da schizzo,1
mention1 - further away and didn't see what was wrapped in the bundle that the hysterical woman cradled. 'but i'm not going to -,1
"i was not even good enough to be raped"" se non sei sottomessa come il patriarcato impone non sei degna di essere vittima ma te la sei cercata. grazie mention1 per la tua forza metoo slaypatriarchy url",0
porca puttana lo vedi che ho fatto bene ad andare a messa stamattina?? url,0
thatfatesbitch early 2017: echoes sucks fates is better thatfatesbitch end 2017: 90 of women have a rape kink so you can't say it's bad,1
person- so what's your sign? me- url,0
ma porca puttana solo ora vi accorgete di collina,0
great my lymph node is swollen again. shows how stressed i am cos of some fucking whore ; her spreadshit ; stupid frens who believe her.,1
"in my culture, that's a way of saying 'suck a dick you bitch punk cunt'",1
"mention1 - ah ah! fregato babbo! pensavi che fosse una vera rapina eh??? invece ho organizzato tutto io! adesso aspetta qui con me che il finto ladro ci riporta il tuo rolex....- strano, non mi risponde....-aspetta eh, vedrai che torna....- porca puttan",0
